Player,G,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,FPTS
"Vonleh, Noah",22,1,0,3,1,0,0,6,3,0.5,4,3,0.75,15-Nov-15,21500147,POR @ CHA,24,3,3,-6,9,203943,6,22015,0,2,1,L,17
"Vonleh, Noah",23,0,0,0,0,0,0,0,0,0,0,0,0,13-Nov-15,21500133,POR @ MEM,7,0,2,-6,0,203943,0,22015,0,0,1,L,0
"Vonleh, Noah",24,0,0,2,0,0,0,2,1,0.5,0,0,0,11-Nov-15,21500123,POR vs. SAS,7,0,1,-8,2,203943,2,22015,0,0,1,L,4
"Vonleh, Noah",25,0,0,1,0,0,0,3,0,0,0,0,0,9-Nov-15,21500102,POR @ DEN,13,1,1,-15,0,203943,2,22015,0,0,1,L,2
"Vonleh, Noah",26,1,0,2,0,0,0,3,2,0.667,0,0,0,8-Nov-15,21500098,POR vs. DET,10,1,1,9,4,203943,3,22015,0,1,1,L,8
"Vonleh, Noah",27,0,2,3,2,0,0,4,1,0.25,0,0,0,5-Nov-15,21500074,POR vs. MEM,11,0,1,-11,2,203943,3,22015,0,2,1,W,8
"Vonleh, Noah",28,0,0,0,2,0,0,3,0,0,2,1,0.5,4-Nov-15,21500068,POR @ UTA,13,0,3,4,1,203943,0,22015,0,1,1,W,0
"Vonleh, Noah",29,0,0,3,1,0,0,3,1,0.333,4,3,0.75,2-Nov-15,21500050,POR @ MIN,19,0,3,8,5,203943,3,22015,0,2,1,W,7
"Vonleh, Noah",30,1,0,3,0,0,0,1,0,0,0,0,0,31-Oct-15,21500037,POR vs. PHX,6,1,0,2,0,203943,4,22015,0,0,1,L,6
"Vonleh, Noah",31,1,1,4,0,0,0,2,1,0.5,0,0,0,30-Oct-15,21500032,POR @ PHX,21,2,2,-5,2,203943,6,22015,0,0,1,L,13
"Vonleh, Noah",32,0,0,0,1,0,0,4,1,0.25,0,0,0,28-Oct-15,21500015,POR vs. NOP,14,0,2,-11,2,203943,0,22015,0,1,1,W,2
"Crabbe, Allen",0,1,0,4,8,2,0.25,14,4,0.286,0,0,0,27-Dec-15,21500457,POR @ SAC,31,1,5,-1,10,203459,5,22015,0,1,1,W,18
"Crabbe, Allen",1,1,0,3,6,4,0.667,15,8,0.533,6,6,1,26-Dec-15,21500453,POR vs. CLE,31,0,2,26,26,203459,3,22015,0,0,1,W,33
"Crabbe, Allen",2,1,0,0,6,1,0.167,14,5,0.357,2,1,0.5,23-Dec-15,21500432,POR @ NOP,31,0,2,-13,12,203459,0,22015,0,0,1,L,14
"Crabbe, Allen",3,2,1,3,5,1,0.2,18,8,0.444,5,2,0.4,21-Dec-15,21500413,POR @ ATL,32,1,1,-6,19,203459,4,22015,0,2,1,L,28
"Crabbe, Allen",4,1,0,4,3,0,0,9,3,0.333,2,2,1,20-Dec-15,21500404,POR @ MIA,30,0,2,-1,8,203459,4,22015,2,0,1,L,18
"Crabbe, Allen",5,1,0,4,7,2,0.286,11,5,0.455,2,2,1,18-Dec-15,21500387,POR @ ORL,24,0,1,4,14,203459,4,22015,0,2,1,L,20
"Crabbe, Allen",6,0,0,0,3,1,0.333,5,1,0.2,0,0,0,16-Dec-15,21500378,POR @ OKC,16,0,4,-13,3,203459,0,22015,1,1,1,L,5
"Crabbe, Allen",7,5,0,5,7,1,0.143,9,2,0.222,2,2,1,14-Dec-15,21500366,POR vs. NOP,29,0,4,-4,7,203459,5,22015,2,1,1,W,24
"Crabbe, Allen",8,0,0,1,3,0,0,10,5,0.5,6,5,0.833,12-Dec-15,21500352,POR vs. NYK,27,1,2,-7,15,203459,2,22015,1,0,1,L,19
"Crabbe, Allen",9,1,1,3,6,2,0.333,14,8,0.571,0,0,0,11-Dec-15,21500343,POR @ PHX,28,2,2,3,18,203459,5,22015,1,2,1,W,29
"Crabbe, Allen",10,1,0,2,3,1,0.333,11,6,0.545,1,1,1,8-Dec-15,21500313,POR @ CLE,34,1,3,-6,14,203459,3,22015,0,1,1,L,19
"Crabbe, Allen",11,1,0,3,5,2,0.4,9,4,0.444,3,2,0.667,7-Dec-15,21500310,POR @ MIL,25,0,2,10,12,203459,3,22015,2,1,1,L,21
"Crabbe, Allen",12,1,0,3,2,1,0.5,9,5,0.556,0,0,0,5-Dec-15,21500294,POR @ MIN,23,0,4,1,11,203459,3,22015,0,0,1,W,16
"Crabbe, Allen",13,0,0,0,5,4,0.8,10,7,0.7,0,0,0,3-Dec-15,21500281,POR vs. IND,25,0,4,12,18,203459,0,22015,1,2,1,W,21
"Crabbe, Allen",14,3,0,2,6,3,0.5,12,6,0.5,3,3,1,1-Dec-15,21500267,POR vs. DAL,35,0,0,7,18,203459,2,22015,0,2,1,L,25
"Crabbe, Allen",15,0,0,0,2,1,0.5,6,2,0.333,0,0,0,30-Nov-15,21500261,POR @ LAC,17,0,1,0,5,203459,0,22015,0,0,1,L,5
"Crabbe, Allen",16,1,0,2,1,1,1,7,3,0.429,2,2,1,28-Nov-15,21500244,POR vs. LAL,17,0,1,5,9,203459,2,22015,0,2,1,W,12
"Crabbe, Allen",17,1,0,2,2,1,0.5,5,3,0.6,2,2,1,24-Nov-15,21500213,POR vs. CHI,31,0,2,-5,9,203459,2,22015,1,1,1,L,15
"Crabbe, Allen",18,0,0,3,2,1,0.5,7,3,0.429,0,0,0,22-Nov-15,21500201,POR @ LAL,26,0,4,14,7,203459,3,22015,0,0,1,W,11
"Crabbe, Allen",19,3,0,0,2,1,0.5,4,1,0.25,0,0,0,20-Nov-15,21500186,POR vs. LAC,22,0,6,-6,3,203459,0,22015,0,2,1,W,7
"Crabbe, Allen",20,0,0,4,6,3,0.5,12,6,0.5,0,0,0,18-Nov-15,21500170,POR @ HOU,39,1,5,-12,15,203459,5,22015,2,1,1,L,26
"Crabbe, Allen",21,0,0,3,3,1,0.333,4,1,0.25,0,0,0,16-Nov-15,21500156,POR @ SAS,14,0,2,-13,3,203459,3,22015,0,0,1,L,7
"Crabbe, Allen",22,2,0,1,1,1,1,11,8,0.727,0,0,0,15-Nov-15,21500147,POR @ CHA,27,1,4,-8,17,203459,2,22015,0,0,1,L,23
"Crabbe, Allen",23,1,1,3,2,2,1,5,5,1,0,0,0,13-Nov-15,21500133,POR @ MEM,18,0,1,7,12,203459,3,22015,0,1,1,L,19
"Crabbe, Allen",24,1,0,1,2,0,0,6,1,0.167,4,4,1,11-Nov-15,21500123,POR vs. SAS,20,0,2,-25,6,203459,1,22015,1,1,1,L,10
"Crabbe, Allen",25,1,0,3,5,1,0.2,12,4,0.333,3,2,0.667,9-Nov-15,21500102,POR @ DEN,23,0,1,0,11,203459,3,22015,0,0,1,L,16
"Crabbe, Allen",26,2,1,2,1,1,1,7,7,1,0,0,0,8-Nov-15,21500098,POR vs. DET,25,0,2,-1,15,203459,2,22015,1,1,1,L,24
"Crabbe, Allen",27,3,0,1,1,1,1,7,5,0.714,0,0,0,5-Nov-15,21500074,POR vs. MEM,21,0,1,18,11,203459,1,22015,1,1,1,W,18
"Crabbe, Allen",28,0,0,1,2,0,0,3,0,0,2,1,0.5,4-Nov-15,21500068,POR @ UTA,21,2,1,7,1,203459,3,22015,0,0,1,W,4
"Crabbe, Allen",29,1,0,0,4,1,0.25,10,3,0.3,0,0,0,2-Nov-15,21500050,POR @ MIN,25,0,0,-6,7,203459,0,22015,1,1,1,W,10
"Crabbe, Allen",30,0,0,0,4,1,0.25,8,4,0.5,2,2,1,31-Oct-15,21500037,POR vs. PHX,17,0,5,-12,11,203459,0,22015,0,1,1,L,11
"Crabbe, Allen",31,1,0,3,1,0,0,3,0,0,0,0,0,30-Oct-15,21500032,POR @ PHX,23,0,3,-9,0,203459,3,22015,3,1,1,L,10
"Crabbe, Allen",32,1,0,3,2,0,0,6,2,0.333,0,0,0,28-Oct-15,21500015,POR vs. NOP,22,0,3,-5,4,203459,3,22015,1,1,1,W,4
"Plumlee, Mason",0,3,1,4,0,0,0,3,1,0.333,4,2,0.5,27-Dec-15,21500457,POR @ SAC,22,2,5,-5,4,203486,6,22015,1,2,1,W,19
"Plumlee, Mason",1,4,1,12,0,0,0,6,4,0.667,4,3,0.75,26-Dec-15,21500453,POR vs. CLE,28,2,2,26,11,203486,14,22015,1,2,1,W,39
"Plumlee, Mason",2,2,2,6,0,0,0,9,4,0.444,1,0,0,23-Dec-15,21500432,POR @ NOP,23,6,3,-20,8,203486,12,22015,0,2,1,L,29
"Plumlee, Mason",3,6,1,7,0,0,0,3,3,1,6,5,0.833,21-Dec-15,21500413,POR @ ATL,27,3,2,-2,11,203486,10,22015,1,2,1,L,37
"Plumlee, Mason",4,2,0,3,1,0,0,5,3,0.6,7,5,0.714,20-Dec-15,21500404,POR @ MIA,31,4,4,-10,11,203486,7,22015,0,5,1,L,20
